,symbol,open,high,low,close,volume
2021-06-09,BINANCE:XLMDOWNUSDT,0.000291,0.000359,0.000289,0.000346,628893.7899
2021-06-10,BINANCE:XLMDOWNUSDT,0.000346,0.000394,0.000337,0.000388,478549.8286
2021-06-11,BINANCE:XLMDOWNUSDT,0.000388,0.000435,0.000295,0.000343,1713307.8237
2021-06-12,BINANCE:XLMDOWNUSDT,0.000343,0.000387,0.000287,0.000295,1289288.2157
2021-06-13,BINANCE:XLMDOWNUSDT,0.000293,0.000344,0.000282,0.000299,940228.1485
2021-06-14,BINANCE:XLMDOWNUSDT,0.0003,0.000322,0.000278,0.000314,702080.2586
2021-06-15,BINANCE:XLMDOWNUSDT,0.000317,0.000354,0.000297,0.00035,649188.3244
2021-06-16,BINANCE:XLMDOWNUSDT,0.000349,0.000365,0.000322,0.00035,412894.2086
2021-06-17,BINANCE:XLMDOWNUSDT,0.00035,0.000443,0.000345,0.000403,879962.2532
2021-06-18,BINANCE:XLMDOWNUSDT,0.000405,0.000429,0.000374,0.000428,410288.3838
2021-06-19,BINANCE:XLMDOWNUSDT,0.00043,0.000494,0.00039,0.000397,595414.2877
2021-06-20,BINANCE:XLMDOWNUSDT,0.000396,0.000639,0.000379,0.00061,855730.3427
2021-06-21,BINANCE:XLMDOWNUSDT,0.000616,0.000737,0.00042,0.00047,1728817.4653
2021-06-22,BINANCE:XLMDOWNUSDT,0.00047,0.000507,0.000342,0.000386,996830.2745
2021-06-23,BINANCE:XLMDOWNUSDT,0.000382,0.000423,0.000331,0.000347,1012381.6289
2021-06-24,BINANCE:XLMDOWNUSDT,0.000345,0.000418,0.000328,0.000415,1569163.1646
2021-06-25,BINANCE:XLMDOWNUSDT,0.000417,0.000471,0.000383,0.000385,1507851.329
2021-06-26,BINANCE:XLMDOWNUSDT,0.000382,0.000425,0.00034,0.00034,1142266.7618
2021-06-27,BINANCE:XLMDOWNUSDT,0.00034,0.000353,0.000308,0.000327,979936.7514
2021-06-28,BINANCE:XLMDOWNUSDT,0.000328,0.00033,0.000234,0.000265,1352274.5226
2021-06-29,BINANCE:XLMDOWNUSDT,0.000263,0.000313,0.000256,0.000263,1207554.6924
2021-06-30,BINANCE:XLMDOWNUSDT,0.000262,0.000332,0.000261,0.000305,1036730.5084
2021-07-01,BINANCE:XLMDOWNUSDT,0.000306,0.000353,0.000292,0.000321,761722.2908
2021-07-02,BINANCE:XLMDOWNUSDT,0.000322,0.000334,0.000301,0.00032,485448.0793
2021-07-03,BINANCE:XLMDOWNUSDT,0.00032,0.000333,0.000297,0.000305,433106.1377
2021-07-04,BINANCE:XLMDOWNUSDT,0.00031,0.000359,0.00031,0.000349,611419.6173
2021-07-05,BINANCE:XLMDOWNUSDT,0.00035,0.000351,0.000308,0.000332,408192.6602
2021-07-06,BINANCE:XLMDOWNUSDT,0.000332,0.000344,0.000316,0.000341,259631.2055
2021-07-07,BINANCE:XLMDOWNUSDT,0.00034,0.000392,0.00034,0.000382,454337.7963
2021-07-08,BINANCE:XLMDOWNUSDT,0.000382,0.000412,0.000342,0.000357,761459.262
2021-07-09,BINANCE:XLMDOWNUSDT,0.000358,0.000377,0.000328,0.000355,363834.167
2021-07-10,BINANCE:XLMDOWNUSDT,0.000355,0.00037,0.000344,0.000355,221990.7021
2021-07-11,BINANCE:XLMDOWNUSDT,0.000351,0.000385,0.000331,0.000376,326623.062
2021-07-12,BINANCE:XLMDOWNUSDT,0.000378,0.00042,0.000363,0.000398,419164.01
2021-07-13,BINANCE:XLMDOWNUSDT,0.000399,0.000456,0.000338,0.000358,757515.7549
2021-07-14,BINANCE:XLMDOWNUSDT,0.000355,0.000405,0.000342,0.000351,705021.6488
2021-07-15,BINANCE:XLMDOWNUSDT,0.000353,0.00038,0.00029,0.000374,1899366.7444
2021-07-16,BINANCE:XLMDOWNUSDT,0.000374,0.000399,0.000362,0.000384,600530.8685
2021-07-17,BINANCE:XLMDOWNUSDT,0.000383,0.000404,0.000354,0.000392,341954.3546
